# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
  661       2.395616625753e-10       4.712121812769e-12      -2.846865126776e-15      -2.846865126776e-14      -4.419051816153e-12       1.074389288316e-14       2.841478632579e-14       4.484252905576e-15      -6.672236635731e-16 
  662       2.392568920637e-10       4.732132471095e-12      -5.454296094509e-15      -5.454296094509e-14      -4.635506791810e-12       1.074988761565e-14       2.825787630430e-14       4.511364760075e-15      -6.683000368975e-16 
  663       2.389779230154e-10       4.751414377378e-12      -7.828656627722e-15      -7.828656627722e-14      -4.852915290768e-12       1.075593137973e-14       2.810201543646e-14       4.537929666280e-15      -6.693153883482e-16 
  664       2.387246832103e-10       4.769965191116e-12      -9.976407818887e-15      -9.976407818887e-14      -5.071197934070e-12       1.076202657282e-14       2.794720003026e-14       4.563954534519e-15      -6.702689309372e-16 
  665       2.384970971987e-10       4.787782606858e-12      -1.190410852145e-14      -1.190410852145e-13      -5.290274376960e-12       1.076817561250e-14       2.779342619401e-14       4.589446409243e-15      -6.711598731231e-16 
  666       2.382950862858e-10       4.804864354415e-12      -1.361841574282e-14      -1.361841574282e-13      -5.510063305282e-12       1.077438093656e-14       2.764068983536e-14       4.614412469591e-15      -6.719874188011e-16 
  667       2.381185685164e-10       4.821208199075e-12      -1.512608503744e-14      -1.512608503744e-13      -5.730482431881e-12       1.078064500307e-14       2.748898666031e-14       4.638860029968e-15      -6.727507672911e-16 
  668       2.379674586600e-10       4.836811941813e-12      -1.643397089974e-14      -1.643397089974e-13      -5.951448493000e-12       1.078697029044e-14       2.733831217221e-14       4.662796540610e-15      -6.734491133268e-16 
  669       2.378416681950e-10       4.851673419505e-12      -1.754902715721e-14      -1.754902715721e-13      -6.172877244682e-12       1.079335929748e-14       2.718866167076e-14       4.686229588160e-15      -6.740816470447e-16 
  670       2.377411052936e-10       4.865790505140e-12      -1.847830736338e-14      -1.847830736338e-13      -6.394683459167e-12       1.079981454343e-14       2.704003025102e-14       4.709166896232e-15      -6.746475539728e-16 
  671       2.376656748065e-10       4.879161108029e-12      -1.922896519084e-14      -1.922896519084e-13      -6.616780921293e-12       1.080633856806e-14       2.689241280242e-14       4.731616325989e-15      -6.751460150194e-16 
  672       2.376152782475e-10       4.891783174021e-12      -1.980825482428e-14      -1.980825482428e-13      -6.839082424892e-12       1.081293393171e-14       2.674580400776e-14       4.753585876709e-15      -6.755762064621e-16 
  673       2.375898137785e-10       4.903654685715e-12      -2.022353135349e-14      -2.022353135349e-13      -7.061499769194e-12       1.081960321535e-14       2.660019834219e-14       4.775083686357e-15      -6.759372999368e-16 
  674       2.375891761936e-10       4.914773662671e-12      -2.048225116637e-14      -2.048225116637e-13      -7.283943755224e-12       1.082634902066e-14       2.645559007228e-14       4.796118032156e-15      -6.762284624263e-16 
  675       2.376132569043e-10       4.925138161620e-12      -2.059197234196e-14      -2.059197234196e-13      -7.506324182199e-12       1.083317397003e-14       2.631197325496e-14       4.816697331158e-15      -6.764488562493e-16 
  676       2.376619439240e-10       4.934746276682e-12      -2.056035504345e-14      -2.056035504345e-13      -7.728549843933e-12       1.084008070671e-14       2.616934173654e-14       4.836830140814e-15      -6.765976390492e-16 
  677       2.377351218527e-10       4.943596139573e-12      -2.039516191121e-14      -2.039516191121e-13      -7.950528525228e-12       1.084707189477e-14       2.602768915173e-14       4.856525159545e-15      -6.766739637829e-16 
  678       2.378326718617e-10       4.951685919819e-12      -2.010425845579e-14      -2.010425845579e-13      -8.172166998284e-12       1.085415021925e-14       2.588700892265e-14       4.875791227313e-15      -6.766769787101e-16 
  679       2.379544716783e-10       4.959013824968e-12      -1.969561345094e-14      -1.969561345094e-13      -8.393371019087e-12       1.086131838615e-14       2.574729425782e-14       4.894637326191e-15      -6.766058273816e-16 
  680       2.381003955704e-10       4.965578100805e-12      -1.917729932663e-14      -1.917729932663e-13      -8.614045323816e-12       1.086857912253e-14       2.560853815114e-14       4.913072580937e-15      -6.764596486284e-16 
  681       2.382703143315e-10       4.971377031558e-12      -1.855749256206e-14      -1.855749256206e-13      -8.834093625241e-12       1.087593517656e-14       2.547073338097e-14       4.931106259559e-15      -6.762375765506e-16 
  682       2.384640952647e-10       4.976408940117e-12      -1.784447407871e-14      -1.784447407871e-13      -9.053418609120e-12       1.088338931757e-14       2.533387250903e-14       4.948747773889e-15      -6.759387405063e-16 
  683       2.386816021683e-10       4.980672188242e-12      -1.704662963330e-14      -1.704662963330e-13      -9.271921930598e-12       1.089094433612e-14       2.519794787952e-14       4.966006680157e-15      -6.755622651003e-16 
  684       2.389226953198e-10       4.984165176777e-12      -1.617245021084e-14      -1.617245021084e-13      -9.489504210610e-12       1.089860304404e-14       2.506295161802e-14       4.982892679554e-15      -6.751072701733e-16 
  685       2.391872314608e-10       4.986886345859e-12      -1.523053241768e-14      -1.523053241768e-13      -9.706065032278e-12       1.090636827453e-14       2.492887563057e-14       4.999415618811e-15      -6.745728707903e-16 
  686       2.394750637819e-10       4.988834175137e-12      -1.422957887444e-14      -1.422957887444e-13      -9.921502937309e-12       1.091424288218e-14       2.479571160262e-14       5.015585490762e-15      -6.739581772297e-16 
  687       2.397860419070e-10       4.990007183977e-12      -1.317839860910e-14      -1.317839860910e-13      -1.013571542240e-11       1.092222974304e-14       2.466345099810e-14       5.031412434922e-15      -6.732622949724e-16 
  688       2.401200118782e-10       4.990403931679e-12      -1.208590745002e-14      -1.208590745002e-13      -1.034859893562e-11       1.093033175468e-14       2.453208505835e-14       5.046906738053e-15      -6.724843246902e-16 
  689       2.404768161407e-10       4.990023017686e-12      -1.096112841887e-14      -1.096112841887e-13      -1.056004887284e-11       1.093855183627e-14       2.440160480117e-14       5.062078834735e-15      -6.716233622350e-16 
  690       2.408562935269e-10       4.988863081798e-12      -9.813192123777e-15      -9.813192123777e-14      -1.076995957410e-11       1.094689292861e-14       2.427200101983e-14       5.076939307941e-15      -6.706784986276e-16 
  691       2.412582792418e-10       4.986922804385e-12      -8.651337152221e-15      -8.651337152221e-14      -1.097822432003e-11       1.095535799418e-14       2.414326428204e-14       5.091498889600e-15      -6.696488200465e-16 
  692       2.416826048471e-10       4.984200906598e-12      -7.484910464127e-15      -7.484910464127e-14      -1.118473532825e-11       1.096395001726e-14       2.401538492898e-14       5.105768461177e-15      -6.685334078168e-16 
  693       2.421290982463e-10       4.980696150580e-12      -6.323367784854e-15      -6.323367784854e-14      -1.138938374974e-11       1.097267200393e-14       2.388835307432e-14       5.119759054237e-15      -6.673313383992e-16 
  694       2.425975836691e-10       4.976407339681e-12      -5.176273998216e-15      -5.176273998216e-14      -1.159205966528e-11       1.098152698213e-14       2.376215860316e-14       5.133481851017e-15      -6.660416833784e-16 
  695       2.430878816562e-10       4.971333318668e-12      -4.053303539497e-15      -4.053303539497e-14      -1.179265208181e-11       1.099051800178e-14       2.363679117113e-14       5.146948184999e-15      -6.646635094527e-16 
  696       2.435998090442e-10       4.965472973938e-12      -2.964240788474e-15      -2.964240788474e-14      -1.199104892888e-11       1.099964813476e-14       2.351224020332e-14       5.160169541479e-15      -6.631958784222e-16 
  697       2.441331789499e-10       4.958825233731e-12      -1.918980462425e-15      -1.918980462425e-14      -1.218713705498e-11       1.100892047501e-14       2.338849489330e-14       5.173157558137e-15      -6.616378471781e-16 
  698       2.446878007552e-10       4.951389068341e-12      -9.275280091530e-16      -9.275280091530e-15      -1.238080222402e-11       1.101833813862e-14       2.326554420214e-14       5.185924025612e-15      -6.599884676912e-16 
  699       2.452634800918e-10       4.943163490329e-12       0.000000000000e+00       0.000000000000e+00      -1.257192911164e-11       1.102790426382e-14       2.314337685742e-14       5.198480888066e-15      -6.582467870012e-16 
  700       2.458599911889e-10       4.934149066310e-12       8.554132125438e-16       8.554132125438e-15      -1.276041263156e-11       1.103762144687e-14       2.302198288953e-14       5.210837598061e-15      -6.564122557468e-16 
  701       2.464769933149e-10       4.924352486442e-12       1.638606884853e-15       1.638606884853e-14      -1.294619218039e-11       1.104749003658e-14       2.290135827769e-14       5.222993119554e-15      -6.544859631175e-16 
  702       2.471141125650e-10       4.913782090540e-12       2.351530016593e-15       2.351530016593e-14      -1.312921809900e-11       1.105750980436e-14       2.278150039879e-14       5.234943759450e-15      -6.524694276043e-16 
  703       2.477709693184e-10       4.902446365707e-12       2.996159339904e-15       2.996159339904e-14      -1.330944040643e-11       1.106768050514e-14       2.266240649815e-14       5.246685798138e-15      -6.503641908766e-16 
  704       2.484471782159e-10       4.890353946906e-12       3.574499424715e-15       3.574499424715e-14      -1.348680879902e-11       1.107800187733e-14       2.254407368893e-14       5.258215489414e-15      -6.481718178708e-16 
  705       2.491423481384e-10       4.877513617554e-12       4.088582784045e-15       4.088582784045e-14      -1.366127264963e-11       1.108847364270e-14       2.242649895152e-14       5.269529060408e-15      -6.458938968790e-16 
  706       2.498560821843e-10       4.863934310093e-12       4.540469979318e-15       4.540469979318e-14      -1.383278100676e-11       1.109909550631e-14       2.230967913290e-14       5.280622711505e-15      -6.435320396382e-16 
  707       2.505879776480e-10       4.849625106578e-12       4.932249725669e-15       4.932249725669e-14      -1.400128259378e-11       1.110986715643e-14       2.219361094605e-14       5.291492616268e-15      -6.410878814186e-16 
  708       2.513376259971e-10       4.834595239257e-12       5.266038997253e-15       5.266038997253e-14      -1.416672580804e-11       1.112078826450e-14       2.207829096929e-14       5.302134921365e-15      -6.385630811125e-16 
  709       2.521046128511e-10       4.818854091155e-12       5.543983132552e-15       5.543983132552e-14      -1.432905872008e-11       1.113185848498e-14       2.196371564570e-14       5.312545746489e-15      -6.359593213233e-16 
  710       2.528885179587e-10       4.802411196650e-12       5.768255939685e-15       5.768255939685e-14      -1.448822907278e-11       1.114307745534e-14       2.184988128248e-14       5.322721184286e-15      -6.332783084540e-16 
  711       2.536889151761e-10       4.785276242064e-12       5.941059801716e-15       5.941059801716e-14      -1.464418428055e-11       1.115444479594e-14       2.173678405034e-14       5.332657300275e-15      -6.305217727961e-16 
